level1	level2	level3	level4	level5	level6	freq
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RHAMNOSE_TRANSPORT	rhaQ	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RHAMNOSE_TRANSPORT	rhaS	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RHAMNOSE_TRANSPORT	rhaT	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RIBOSE|AUTOINDUCER|XYLOSE_TRANSPORT	rbsA	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RIBOSE|AUTOINDUCER|XYLOSE_TRANSPORT	rbsB	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RIBOSE|AUTOINDUCER|XYLOSE_TRANSPORT	rbsC	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_RIBOSE|AUTOINDUCER|XYLOSE_TRANSPORT	rbsD	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_SIMPLE_SUGAR_TRANSPORT	ABC_SS_A	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_SIMPLE_SUGAR_TRANSPORT	ABC_SS_P	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_SIMPLE_SUGAR_TRANSPORT	ABC_SS_S	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_SUCROSE_PTS_SYSTEM	scrA|sacP|sacX|ptsS	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_XYLOSE_TRANSPORT_II	xylE	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_TRANSPORT	PLANT_DERIVED_lNOSITOL_TRANSPORT_2	iolT	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_CARBON_CATEBOLITE_REGULATION	ccpA	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_CARBON_CATEBOLITE_REGULATION	cggR	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_LEVAN_DEGRADATION	sacC|levB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_LICHENAN_DEGRADATION	licR	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_PROPIONATE|PROPANOATE_UTILIZATION	bkdA1	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_PROPIONATE|PROPANOATE_UTILIZATION	bkdA2|bfmBAB	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_PROPIONATE|PROPANOATE_UTILIZATION	pccB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARBOHYDRATE_USAGE-OTHERS	PLANT_DERIVED_PROPIONATE|PROPANOATE_UTILIZATION	prpR	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_CARNITHINE_USAGE	PLANT_DERIVED_CARNITHINE_DEGRADATION	dhcR	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_CELLULOSE|HEMICELLULOSE_DEGRADATION	pda|pgdA	7
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_FRUCTAN|MANNAN_BREAKDOWN	fruA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_GLUCAN|GLYCAN_BREAKDOWN	lytD|lytB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_GLUCAN|GLYCAN_BREAKDOWN	nagZ	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_MALTOSE_DEGRADATION	crr	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_MALTOSE_DEGRADATION	maa|nodL	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_MALTOSE_DEGRADATION	malX	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_PULLULAN_DEGRADATION	cd|ma|nplT	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_PULLULAN_DEGRADATION	pulA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_STARCH|GLYCOGEN_DEGRADATION	EC_3_2_1_205	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_STARCH|GLYCOGEN_DEGRADATION	amyA|malS	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_STARCH|GLYCOGEN_DEGRADATION	beta_amylase	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_STARCH|GLYCOGEN_DEGRADATION	cd|ma|nplT	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_COMPLEX_SUGAR_UTILIZATION	PLANT_DERIVED_SUCROSE_METABOLSIM|DEGRADATION	sacB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_BETA-GLYCOSIDE_DEGRADATION	celA|chbB	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_BETA-GLYCOSIDE_DEGRADATION	celB|chbC	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_BETA-GLYCOSIDE_DEGRADATION	celC|chbA	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_BETA-GLYCOSIDE_DEGRADATION	celF|licH|chbF	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_BETA-GLYCOSIDE_DEGRADATION	crr	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	EC_3_2_1_205	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	acm	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	amyA|malS	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	bcsZ|wssD|yhjM	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	beta_amylase	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	bglA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	cd|ma|nplT	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	celF|licH|chbF	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	fruA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	lytD|lytB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	malL	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	nagZ	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	pulA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	sacC|levB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	treC	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE-GLYCOSIDASES|GLYCOSYLHYDROLASES	treZ|glgZ	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE_USAGE_REGULATION	licT|bglG	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_GLYCOSIDE_USAGE_REGULATION	paiB|yumE	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_NON-PEPTIDE_CARBON-NITROGEN_BONDS_CLEAVAGE	pda|pgdA	7
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_GLYCOSIDE_UTILIZATION	PLANT_DERIVED_NON-PEPTIDE_CARBON-NITROGEN_BONDS_CLEAVAGE	sle1|yocH	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	ECHS1	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	HADH_like	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	acd	6
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	adhP	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	aldH|dhaS	10
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	atoA	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	atoC	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	atoD	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	bcd	6
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	cpxB	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	fadB	4
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	fadD	11
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	fadN	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	frmA|ADH5|adhC	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	paaF|echA	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_FATTY_ACID_DEGRADATION	yiaY	3
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_GLYCEROPHOPSHOLIPID_DEGRADATION	glpA|glpD	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_LIPID_METABOLISM	PLANT_DERIVED_GLYCEROPHOPSHOLIPID_DEGRADATION	glpQ|ugpQ	5
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	bmpA	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	cytR	4
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	nucp	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	nupA|yufO	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	nupB|yufP	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	nupC|yufQ	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_NUCLEOSIDE_TRANSPORT	yxjA|nupG	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_PURINE_DEGRADATION	allB	2
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_PURINE_DEGRADATION	pucL	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_PURINE_DEGRADATION	uraD	1
INDIRECT EFFECTS	PLANT SYSTEM COLONIZATION	Plant derived substract usage	PLANT_DERIVED_NUCLEOSIDE_METABOLISM	PLANT_DERIVED_PURINE_DEGRADATION	uraH|pucM|hiuH	1
